"idinstitucion","cuit","nombre","nombre_corto","tipo","jurisdiccion","sigla","idpadreinstitucion","casillacorreo","clasificacion","regimen","observaciones","esuniversidad","modiuniversidad","email","web","cue","facebook","twitter","vigencia_hasta","solo_guia","nivelcpres","en_cpres","idnivel","en_sicer","prefijo","telefono1","telefono2"
635,"","Complejo Educativo Nuestra Señora del Pilar","","UA","N","",80,"","","PR","",0,0,"uds-rect@salvador.edu.ar","www.usal.edu.ar","070607807",NULL,NULL,9999,0,1,True,3,True,NULL,NULL,NULL
4133,NULL,"Sanatorio Santa Barbara",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar",NULL,"","",9999,0,1,False,4,True,"011","59509500",NULL
602,"","Facultad de Química","","UA","N","UCEL",104,"2000","","PR","",0,0,"decanatoquimica@ucel.edu.ar","www.ucel.edu.ar","078209102","","",9999,0,1,True,2,True,"341","4499292",""
4170,NULL,"Facultad de Ciencias de la Salud",NULL,"UA","N","",41,"",NULL,"PU",NULL,0,0,"decanato@salud.unlpam.edu.ar","https://salud.unlpam.edu.ar/","074202210","","",9999,0,1,False,2,True,"02954","388012",""
620,"","Facultad de Ciencias de la Administración","","UA","N","",80,"","","PR","",0,0,"administracion@usal.edu.ar","www.usal.edu.ar","070207801","","",2016,0,1,True,2,True,NULL,NULL,NULL
2136,"","Facultad de Ciencias Naturales","","UA","N","",42,"","","PU","",0,0,"estadistica@unp.edu.ar","www.unp.edu.ar",NULL,NULL,NULL,1995,0,1,True,2,True,NULL,NULL,NULL
3300,NULL,"Facultad de la Armada - Escuela Naval Militar",NULL,"PRE","N","",3074,"",NULL,"PU",NULL,0,0,"ingreso@escuelanaval.mil.ar","www.undef.edu.ar","070613409","","",2021,0,1,True,3,True,NULL,NULL,NULL
4177,NULL,"Facultad Regional Multidisciplinar Tartagal",NULL,"UA","N","",52,"",NULL,"PU",NULL,0,0,"Unsata@unsa.edu.ar","http://unsa.edu.ar","076603713","","",9999,0,1,False,2,True,"03873","421182","425779"
4121,NULL,"Facultad de Humanidades",NULL,"UA","N","HU",107,"",NULL,"PR",NULL,0,0,"cpaca@atlantida.edu.ar","http://www.atlantida.edu.ar/",NULL,"","",9999,0,1,False,2,True,"223","6206387","6206387"
3238,NULL,"Instituto de Gestión Pública",NULL,"UA","P","IGP",3022,"",NULL,"PU",NULL,0,0,"institutogestionpublicaupc@gmail.com","www.upc.edu.ar","071414309","","",9999,0,1,True,2,True,"0351","4430362",""
410,"","Facultad Regional Villa María","","UA","N","FRVM",57,"","","PU","",0,0,"sacademica@frvm.utn.edu.ar","www.frvm.utn.edu.ar","071405519","","",9999,0,1,True,2,True,"0353","4537500",""
4147,NULL,"Departamento de Ambiente y Movilidad",NULL,"UA","N","",64,"",NULL,"PR",NULL,0,0,"sac_operaciones@itba.edu.ar","https://www.itba.edu.ar/",NULL,"","",9999,0,1,False,2,True,"0810","2224822",""
4139,NULL,"Facultad de Ciencias Agrarias y Veterinarias",NULL,"UA","N","",80,"",NULL,"PR",NULL,0,0,"pilar@usal.edu.ar","www.usal.edu.ar",NULL,"","",9999,0,1,False,2,True,NULL,NULL,NULL
4138,NULL,"Facultad de Filosofía, Historia, Letras y Estudios Orientales",NULL,"UA","N","",80,"",NULL,"PR",NULL,0,0,"fleo@usal.edu.ar","www.usal.edu.ar",NULL,"","",9999,0,1,False,2,True,NULL,NULL,NULL
4129,NULL,"Instituto Tecnológico Universitario (Sede Junín)",NULL,"UA","N","ITU",38,"",NULL,"PU",NULL,0,0,"gestionacademica@itu.uncuyo.edu.ar","www.itu.uncuyo.edu.ar",NULL,"","",9999,0,1,False,4,True,"0261","4054884","4054884"
4123,NULL,"Sede Rosario",NULL,"UA","N","",2113,"",NULL,"PR",NULL,0,0,"iunir@iunir.edu.ar","www.iunir.edu.ar",NULL,"","",9999,0,1,False,3,True,"0341","421-1477","425-6344"
4116,NULL,"Escuela de Ciencias Naturales",NULL,"UA","N","",2160,"",NULL,"PU",NULL,0,0,"escuelacienciasnaturales@undec.edu.ar","https://www.undec.edu.ar/",NULL,"","",9999,0,1,False,2,True,"03825","427200 Int. 2140",""
209,"","Facultad de Ciencias de la Salud","","UA","N","CP",39,"3260","","PU","",0,0,"extensio@fcs.uner.edu.ar","http://www.fcs.uner.edu.ar","073001609",NULL,NULL,9999,0,1,True,2,True,"03442","444000",""
3731,NULL,"Facultad de Ingeniería - Sede Crespo",NULL,"UA","N","",39,"",NULL,"PU",NULL,0,0,"contacto@bioingenieria.edu.ar","http://ingenieria.uner.edu.ar/","073001617","","",9999,0,1,False,4,True,"0343","4975100",""
4057,NULL,"Sede Regional Paso de los Libres",NULL,"UA","N","",108,"",NULL,"PR",NULL,0,0,"ingresolibres@ucp.edu.ar","https://www.ucp.edu.ar/","071809324","","",9999,0,1,False,3,True,"3772","427939",""
4127,NULL,"Escuela Técnica de la Universidad de Mendoza (ETec)",NULL,"PRE","N","ETec",75,"info",NULL,"PR",NULL,0,0,"informes@etec.um.edu.ar","https://etec.um.edu.ar/?page_id=58#",NULL,"","",9999,0,1,False,2,True,"261","4392939",""
4146,NULL,"Sede Tres Lomas",NULL,"UA","N","",56,"",NULL,"PU",NULL,0,0,"Secac@uns.edu.ar","https://www.upso.edu.ar/subsede-tres-lomas/",NULL,"","",9999,0,1,False,4,True,"02392","15406524",""
4115,NULL,"Escuela Tecnológica Universitaria Werner von Siemens",NULL,"PRE","N","",57,"",NULL,"PU",NULL,0,0,"info@siemens.inspt.utn.edu.ar","https://etusiemens.inspt.utn.edu.ar/",NULL,"","",9999,0,1,False,2,True,"011","1547682115",""
2444,"","Facultad de Ciencias Médicas - Delegación San Martín","","UA","N","",38,"","","PU","",0,0,"root@raiz.uncu.edu.ar","www.fcm.uncu.edu.ar","075001536",NULL,NULL,2014,0,1,True,4,True,"","4135000","4135000"
3280,NULL,"Escuela Normal Rural ""Juan Bautista Alberdi""",NULL,"PRE","P","",2117,"",NULL,"PU",NULL,0,0,"direccionalberdi@fhaycs.auder.edu.ar","https://escuelaalberdi.edu.ar","073000848","https://www.facebook.com/escuela.alberdi.1?ref=ts&fref=ts","",9999,0,1,True,2,True,"0343","4975202",""
3355,NULL,"Facultad de Ciencia y Tecnología. Sede Villaguay",NULL,"UA","P","",2117,"",NULL,"PU",NULL,0,0,"alumnado_villaguay@fcyt.uader.edu.ar","http://fcyt.uader.edu.ar/web/","073000732","","",9999,0,1,True,4,True,"03455","15496363",""
4128,NULL,"Departamento de Cultura, Arte y Comunicación",NULL,"UA","N","",2625,"",NULL,"PU",NULL,0,0,"infoundav@undav.edu.ar","www.undav.edu.ar",NULL,"","",9999,0,1,False,2,True,"011","42292400","54367500"
4134,NULL,"Departamento de Ciencias Económicas y Jurídicas",NULL,"UA","N","",2626,"",NULL,"PU",NULL,0,0,"dceyj@unm.edu.ar","www.unm.edu.ar",NULL,"","",9999,0,1,False,2,True,"0237","460-9300",""
3433,NULL,"Rectorado",NULL,"UA","N","UCH",94,"",NULL,"PR",NULL,0,0,"informes@uch.edu.ar","www.uch.edu.ar","075008307","","",9999,0,1,True,1,True,"0261","4248443",""
4141,NULL,"Universidad Provincial de Laguna Blanca","Provincial de Laguna Blanca","U","P","UPLaB",0,"3613",NULL,"PU",NULL,0,0,"academica@uplab.edu.ar","https://uplab.edu.ar/","","","",9999,0,1,False,1,False,"03718","527667","3718527667"
2509,"","Facultad de Artes, Diseño y Ciencias de la Cultura","","UA","N","",49,"","","PU","",0,0,"info@artes.unne.edu.ar","http://www.artes.unne.edu.ar/","071805035","","",9999,0,1,True,2,True,"0362","4445527","4452829"
3914,NULL,"CEYFE - Leones",NULL,"UA","N","",55,"",NULL,"PU",NULL,0,0,"","",NULL,"","",2018,1,1,False,3,False,"0385","4509500",""
3915,NULL,"CEYFE - Pico Truncado",NULL,"UA","N","",55,"",NULL,"PU",NULL,0,0,"","",NULL,"","",2018,1,1,False,3,False,"0385","4509500",""
3916,NULL,"CEYFE - Rio Tercero",NULL,"UA","N","",55,"",NULL,"PU",NULL,0,0,"","",NULL,"","",2018,1,1,False,3,False,"0385","4509500",""
4083,NULL,"Expansión El Carmen",NULL,"UA","N","",40,"",NULL,"PU",NULL,0,0,"turismoelcarmen@fhycs.unju.edu.ar","https://turismoelcarmen1.wixsite.com/fhycsturismo","073802017","","",9999,0,1,False,4,True,"0388","6863223",""
4142,NULL,"Instituto Universitario de Seguridad de la Provincia de Misiones",NULL,"UA","N","",923,"",NULL,"PR",NULL,0,0,"iuspm@ugd.edu.ar","https://ugd.edu.ar/es/",NULL,"","",9999,0,1,False,1,True,"0376","4438677",""
4155,NULL,"Instituto de Educación a Distancia y Tecnología Educativa",NULL,"UA","N",NULL,2417,NULL,NULL,"PR",NULL,0,0,NULL,NULL,NULL,NULL,NULL,9999,0,1,False,2,True,NULL,NULL,NULL
4113,NULL,"Centro Universitario Regional partido de la Costa",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","https://www.fadu.uba.ar/",NULL,"","",9999,0,1,False,4,True,"011","52855000",NULL
2198,"","Escuela de Negocios","","UA","N","",70,"","","PR","",0,0,"extensioneneg@ucasal.net","http://www.ucasal.net",NULL,NULL,NULL,2011,0,1,True,3,True,NULL,NULL,NULL
3796,NULL,"Centro Universitario Regional Chivilcoy",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"informacion@cbc.uba.ar","https://www.cbc.uba.ar/","070600924","","",9999,0,1,False,4,True,"011","52855000",NULL
4178,NULL,"Facultad Regional Orán",NULL,"UA","N","",52,"",NULL,"PU",NULL,0,0,"mesaentradasunsaoran@gmail.com","http://oran.unsa.edu.ar","076603714","","",9999,0,1,False,2,True,"03878","421388","421962"
779,"","Facultad de Ciencias Biologicas","","UA","N"," ",106,"","","PR","",0,0,"barilan@impsat1.com.ar","",NULL,NULL,NULL,1997,0,1,True,2,True,NULL,NULL,NULL
192,"","Escuela de Artes Plásticas","","UA","N","",38,"","","PU","",0,0,"root@raiz.uncu.edu.ar","www.uncu.edu.ar",NULL,NULL,NULL,1996,0,1,True,2,True,NULL,NULL,NULL
3302,NULL,"Escuela de la Universidad Nacional del Litoral - Nivel Inicial y Primario",NULL,"PRE","N","ENIP",44,"",NULL,"PU",NULL,0,0,"escuelaprimaria@unl.edu.ar","http://www.unl.edu.ar/","078204918","","",9999,0,1,True,2,True,"(0342)","457-5122 - CTX 422",""
3285,NULL,"Escuela Secundaria de la Universidad Nacional del Litoral",NULL,"PRE","N","ESUNL",44,"",NULL,"PU",NULL,0,0,"escuelasecundaria@unl.edu.ar","http://www.unl.edu.ar/","078204920","","",9999,0,1,True,2,True,"(0342)","458-7882",""
3745,NULL,"Instituto Universitario YMCA","YMCA","IU","N","IUYMCA",0,"",NULL,"PR",NULL,0,0,"informes@iuymca.edu.ar","http://iuymca.edu.ar/","","https://www.facebook.com/IUYMCA/","",9999,0,1,False,1,True,NULL,NULL,NULL
532,"","Facultad de Economia y Adm. de Empresas - Inst.de Educ.Abierta y a Distancia","","UA","N","UCSALTA",70,"18","","PR","Carreras No Presenciales",0,0,"sead@ucasal.net","http://www.ucasal.net",NULL,"","",2010,0,1,True,2,True,NULL,NULL,NULL
4148,NULL,"Departamento de Ciencias de la Vida",NULL,"UA","N","",64,"",NULL,"PR",NULL,0,0,"sac_operaciones@itba.edu.ar","https://www.itba.edu.ar/",NULL,"","",9999,0,1,False,2,True,"0810","2224822",""
4143,NULL,"Departamento de Estudios en Desarrollo Sostenible",NULL,"UA","P","DEDS",4141,NULL,NULL,"PU",NULL,0,0,"academica@uplab.edu.ar","https://www.uplab.edu.ar/",NULL,NULL,NULL,9999,0,1,False,2,True,"03718","527667","3718527667"
4145,NULL,"Departamento de Estudios en Ciencias de la Salud",NULL,"UA","P","DECS",4141,"",NULL,"PU",NULL,0,0,"academica@uplab.edu.ar","https://uplab.edu.ar/",NULL,"","",9999,0,1,False,2,True,"03718","527667","3718527667"
4144,NULL,"Rectorado",NULL,"UA","P","REC",4141,NULL,NULL,"PU",NULL,0,0,"academica@uplab.edu.ar","https://uplab.edu.ar/",NULL,NULL,NULL,9999,0,1,False,1,True,"03718","527667","3718527667"
4022,NULL,"Sede Pinamar",NULL,"UA","N","",65,"",NULL,"PR",NULL,0,0,"admision@uade.edu.ar","www.uade.edu.ar",NULL,"","",9999,0,1,False,3,True,"011","40007600",""
2637,"","UCES Resistencia","","UA","N","",95,"","","PR","",0,0,"informeschaco@uces.edu.ar","www.uces.edu.ar","072208427","","",9999,0,1,True,2,True,"0362","4431339",""
393,"","Facultad Regional Bahía Blanca","","UA","N","FRBB",57,"","","PU","",0,0,"postmaster@frbb.utn.edu.ar","www.frbb.utn.edu.ar","070605502","","",9999,0,1,True,2,True,"0291","4555311",""
4124,NULL,"Sede Venado Tuerto",NULL,"UA","N","",2113,"",NULL,"PR",NULL,0,0,"sapsicologiavt@iunir.edu.ar","https://iunir.edu.ar/",NULL,"","",9999,0,1,False,3,True,"3462","46-2525",""
3187,NULL,"Rectorado",NULL,"UA","N","",3180,"",NULL,"PU",NULL,0,0,"rectorado@unsanisidro.edu.ar","https://unso.edu.ar/","070613800","","",9999,0,1,True,1,True,"011","47194718","47194718"
4075,NULL,"Facultad de Ciencias de la Educación - Gualeguay",NULL,"UA","N","",39,"",NULL,"PU",NULL,0,0,"info@fcedu.uner.edu.ar","www.uner.edu.ar","073001618","","",9999,0,1,False,4,True,"0343","4222033",""
959,"","Departamento de Contabilidad","","UA","N","---",110,"1054","","PR","",0,0,"info@cema.edu.ar","www.ucema.edu.ar","070213601","","",2018,0,1,True,2,True,"11","63143000","63143000"
3574,NULL,"Departamento de Ciencias de la Salud",NULL,"UA","N","",3180,"",NULL,"PU",NULL,0,0,"salud@unsanisidro.edu.ar","https://unso.edu.ar/","070613801","","",9999,0,1,False,2,True,"011","47194718","47194718"
2911,"","Secretaría General de Posgrado y Educación Continua","","UA","N","SGPEC",56,"8000","","PU","",0,0,"posgrado@uns.edu.ar","www.uns.edu.ar","070605330","","",2023,0,1,True,2,True,"0291","4595068",""
2523,"","Universidad del Este","Este","U","N","UDE",0,"","","PR","",0,0,"mgagna@ude.edu.ar","www.ude.edu.ar","070610605","","",9999,0,1,True,1,True,"0221","4249026",""
54,"","Universidad Nacional de San Luis","San Luis","U","N","UNSL",0,"","","PU","",0,0,"estadisticas.unsl@unsl.edu.ar","http://www.unsl.edu.ar",NULL,"","",9999,0,1,True,1,True,"266","4520340",""
1817,"","Escuela Superior de Comercio","","UA","N","",56,"8000","","PU","",0,0,"escomnt@criba.edu.ar","www.uns.edu.ar","070605315","","",2018,0,1,True,2,True,"0291","4566139",""
2651,"","Facultad de Motricidad Humana y Deportes - Rosario","","UA","N","",740,"","","PR","",0,0,"uairosario@uai.edu.ar","www.uai.edu.ar","078209706",NULL,NULL,9999,0,1,True,2,True,"0341","440-8010",""
4153,NULL,"Escuela de Hospitalidad",NULL,"UA","N","",101,"",NULL,"PR",NULL,0,0,"escueladehospitalidad@ufasta.edu.ar","https://www.escuelahospitalidad.ar/web/",NULL,"","",9999,0,1,False,2,True,"0223","4990400","4995200"
4154,NULL,"Colegio Preuniversitario Técnico UTN Cutral Có",NULL,"PRE","N","",57,"",NULL,"PU",NULL,0,0,"colegiotecnico@frn.utn.edu.ar","http://www.frn.utn.edu.ar/index.php/colegio-tecnico",NULL,"","",9999,0,1,False,2,True,"0299","4867853",""
409,"","Facultad Regional Tucumán","","UA","N","FRT",57,"","","PU","",0,0,"despacho@frt.utn.edu.ar","www.frt.utn.edu.ar","079005518","","",9999,0,1,True,2,True,"0381","421-7150",""
359,"","Facultad de Ciencias Naturales","","UA","N","",52,"","","PU","",0,0,"dpto.alumnos.naturales@gmail.com","http://www.unsa.edu.ar/","076603703","","",9999,0,1,True,2,True,"0387","4255434",""
361,"","Facultad de Humanidades","","UA","N","",52,"","","PU","",0,0,"direccionalumnos@hum.unsa.edu.ar","http://www.unsa.edu.ar/","076603705","","",9999,0,1,True,2,True,"0387","4258714","4255328"
363,"","Sede Regional Orán","","UA","N","",52,"","","PU","",0,0,"secoran@oran.unsa.edu.ar","http://www.unsa.edu.ar/","076603707","","",9999,0,1,True,2,True,"03878","421388","421962"
3917,NULL,"CEYFE - San Francisco",NULL,"UA","N","",55,"",NULL,"PU",NULL,0,0,"","",NULL,"","",2018,1,1,False,3,False,"0385","4509500",""
3918,NULL,"CEYFE - Trelew",NULL,"UA","N","",55,"",NULL,"PU",NULL,0,0,"","",NULL,"","",2018,1,1,False,3,False,"0385","4509500",""
3919,NULL,"CEYFE - Villa María",NULL,"UA","N","",55,"",NULL,"PU",NULL,0,0,"","",NULL,"","",2018,0,1,False,3,True,"0385","4509500",""
3920,NULL,"DECROLY - Tucumán",NULL,"UA","N","",55,"",NULL,"PU",NULL,0,0,"","",NULL,"","",2018,0,1,False,3,True,"0385","4509500",""
3926,NULL,"Municipalidad de Fernandez",NULL,"UA","N","",55,"",NULL,"PU",NULL,0,0,"academia@unse.edu.ar","https://www.unse.edu.ar/",NULL,"","",2018,0,1,False,3,True,"0385","4509500",""
3927,NULL,"Municipalidad de Frías",NULL,"UA","N","",55,"",NULL,"PU",NULL,0,0,"academia@unse.edu.ar","https://www.unse.edu.ar/",NULL,"","",2018,0,1,False,3,True,"0385","4509500",""
3929,NULL,"Tucuman - FJF",NULL,"UA","N","",55,"",NULL,"PU",NULL,0,0,"academia@unse.edu.ar","https://www.unse.edu.ar/",NULL,"","",2018,0,1,False,3,True,"0385","4509500",""
3326,NULL,"Colegio Nacional de Buenos Aires",NULL,"PRE","N","",33,"",NULL,"PU",NULL,0,0,"informes@cnba.uba.ar","https://www.cnba.uba.ar/","070200915","","",9999,0,1,True,2,True,"011","43310733",NULL
3277,NULL,"Instituto Universitario del Gran Rosario- Extensión aúlica Marcos Juárez",NULL,"UA","N","",2356,"",NULL,"PR",NULL,0,0,"comunicacion@iugr.edu.ar","http://www.iugr.edu.ar/","071410404","","",9999,0,1,True,2,True,NULL,NULL,NULL
4184,NULL,"Subsecretaría de Posgrado",NULL,"UA","N","SsP",56,"",NULL,"PU",NULL,0,0,"posgrado@uns.edu.ar","https://www.uns.edu.ar/contenidos/207/207#inicio","070605358","","",9999,0,1,False,2,True,"0291","4595101 Int. 1048/1108","4595068"
2116,"","Instituto Universitario IDEA","IDEA","IU","N","IDEA",0,"","","PR","",0,0,"","http://www.ideared.org/",NULL,NULL,NULL,0,0,1,True,1,True,NULL,NULL,NULL
3814,NULL,"Delegación Daireaux",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"alumnos@agro.uba.ar","www.agro.uba.ar","070600943","","",9999,0,1,False,4,True,"011","52855000",NULL
4183,NULL,"Escuela de Artes y Medios de Comunicación",NULL,"UA","N","UNLAM",86,"",NULL,"PU",NULL,0,0,"escueladeartesymedios@unlam.edu.ar","artesymedios.unlam.edu.ar","070602112","","",9999,0,1,False,2,True,"011","44808900","44808900"
76,"","Universidad de Morón","Morón","U","N","UMORON",0,"","","PR","",0,0,"infocarreras@unimoron.edu.ar","www.unimoron.edu.ar",NULL,NULL,NULL,9999,0,1,True,1,True,"11","56272000",NULL
32,"","Pontificia Universidad Católica Argentina Santa María de los Buenos Aires","Católica Argentina","U","N","UCA",0,"","","PR","",0,0,"planeamiento@uca.edu.ar","www.uca.edu.ar",NULL,NULL,NULL,9999,0,1,True,1,True,"0","0810-2200-822","0810-2200-822"
80,"","Universidad del Salvador","Salvador","U","N","USAL",0,"","","PR","",0,0,"uds-rec@salvador.edu.ar","www.usal.edu.ar",NULL,"","",9999,0,1,True,1,True,NULL,NULL,NULL
4151,NULL,"Departamento de Sistemas Digitales y Datos",NULL,"UA","N","",64,"",NULL,"PR",NULL,0,0,"sac_operaciones@itba.edu.ar","https://www.itba.edu.ar/",NULL,"","",9999,0,1,False,2,True,"0810","2224822",""
3325,NULL,"Jardín Maternal La Ronda",NULL,"PRE","N","",44,"",NULL,"PU",NULL,0,0,"laronda@unl.edu.ar","http://www.unl.edu.ar/","078204924","","",9999,0,1,True,2,True,"0342","4575122",""
3575,NULL,"Universidad del Chubut","Chubut","U","P","UDC",0,"",NULL,"PU",NULL,0,0,"universidad@udc.edu.ar","http://www.udc.edu.ar/","","https://es-la.facebook.com/Universidad.del.Chubut/","https://twitter.com/UniDChubut",9999,0,1,False,1,True,"280","4481129","4481846"
70,"","Universidad Católica de Salta","Católica de Salta","U","N","UCASAL",0,"","","PR","",0,0,"informes@ucasal.net","http://www.ucasal.net",NULL,"","",9999,0,1,True,1,True,"0387","4268800",""
84,"","Universidad Nacional de Quilmes","Quilmes","U","N","UNQ",0,"","","PU","",0,0,"info@unq.edu.ar","http://www.unq.edu.ar/",NULL,"","",9999,0,1,True,1,True,"011","43657100",""
36,"","Universidad Nacional del Comahue","Comahue","U","N","UNCOMAHUE",0,"","","PU","",0,0,"webinfo@uncoma.edu.ar","http://www.uncoma.edu.ar",NULL,"","",9999,0,1,True,1,True,"0299","4490300",""
37,"","Universidad Nacional de Córdoba","Córdoba","U","N","UNC",0,"","","PU","",0,0,"rectora@unc.edu.ar","www.unc.edu.ar",NULL,"","",9999,0,1,True,1,True,"351","5353780",""
71,"","Universidad Católica de Santa Fe","Católica de Santa Fe","U","N","UCSF",0,"","","PR","",0,0,"webmaster@ucsf.edu.ar","http://www.ucsf.edu.ar/",NULL,"","",9999,0,1,True,1,True,"342","4603030",""
67,"","Universidad Católica de Córdoba","Católica de Córdoba","U","N","UCC",0,"5000","","PR","",0,0,"info@ucc.edu.ar","www.ucc.edu.ar",NULL,"https://www.facebook.com/UniversidadCatolicaCordoba","https://twitter.com/uccoficial",9999,0,1,True,1,True,"351","4938000",""
39,"","Universidad Nacional de Entre Ríos","Entre Ríos","U","N","UNER",0,"3260","","PU","",0,0,"webmaster@uner.edu.ar","www.uner.edu.ar",NULL,"https://www.facebook.com/UNERoficial/","https://twitter.com/uneroficial",9999,0,1,True,1,True,"03442","421500",""
73,"","Universidad de Belgrano","Belgrano","U","N","UB",0,"tito","","PR","",0,0,"paola.velasco@comunidad.ub.edu.ar","http://www.ub.edu.ar/",NULL,NULL,NULL,9999,0,1,True,1,True,"11","47885400","47885400"
75,"","Universidad de Mendoza","Mendoza","U","N","UM",0,"5500","","PR","",0,0,"rectorado@um.edu.ar","www.um.edu.ar",NULL,NULL,NULL,9999,0,1,True,1,True,"261","4202017",""
56,"","Universidad Nacional del Sur","Sur","U","N","UNS",0,"8000","","PU","",0,0,"secac@uns.edu.ar","www.uns.edu.ar",NULL,"","",9999,0,1,True,1,True,"0291","4595027","4595028"
41,"","Universidad Nacional de La Pampa","La Pampa","U","N","UNLPam",0,"","","PU","",0,0,"secpriv@unlpam.edu.ar","www.unlpam.edu.ar",NULL,NULL,NULL,9999,0,1,True,1,True,"02954","451628",""
69,"","Universidad Católica de La Plata","Católica de La Plata","U","N","UCALP",0,"1900","","PR","",0,0,"informes@ucalp.edu.ar","www.ucalp.edu.ar",NULL,"","",9999,0,1,True,1,True,"221","4393100",""
81,"","Universidad de la Marina Mercante","Marina Mercante","U","N","UDEMM",0,"","","PR","",0,0,"udemm@udemm.edu.ar","www.udemm.edu.ar",NULL,NULL,NULL,9999,0,1,True,1,True,"5411","49539000","49539000"
2575,"","Sede Regional Sur Metán - Rosario de la Frontera","","UA","N","",52,"","","PU","",0,0,"info@unsa.edu.ar","http://www.unsa.edu.ar/","076603709","","",9999,0,1,True,2,True,"03876","425061","482991"
61,"","Universidad Nacional de La Rioja","La Rioja","U","N","UNLAR",0,"","","PU","",0,0,"academica@unlar.edu.ar","www.unlar.edu.ar","","","",9999,0,1,True,1,True,"0380","4457000",""
35,"","Universidad Nacional del Centro de la Provincia de Buenos Aires","Centro de la PBA","U","N","UNICEN",0,"","","PU","",0,0,"gmontar@rec.unicen.edu.ar","http://www.unicen.edu.ar","","","",9999,0,1,True,1,True,"249","4385600",""
